,OBJECTID,YEAR_,STATE,AGENCY,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length
35,146.54692081377897,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.0000005870124324,1.6091052825499905,1.0002097781400945,1.0000039639527902
36,146.55033265059484,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.0000005339917661,1.6091052825499905,1.0002029765863794,1.0000039738727793
37,146.5537444079816,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.0000004095979085,1.6091052825499905,1.0001871199361654,1.0000038285064556
38,146.55715608594485,44.94441010848846,2,1.7320508075688772,14.0,1.0,1.0,1.0000003793385999,1.6091052825499905,1.0001809950268932,1.0000036291627596
39,146.56056768449008,44.94441010848846,2,1.4142135623730951,14.0,7.0,1.0,1.00000112426555,1.6091052825499905,1.0002763396626917,1.0000052870439151
40,146.5639792036229,44.94441010848846,2,1.4142135623730951,14.0,7.0,1.0,1.0000011354395353,1.6091052825499905,1.0002778385856328,1.0000052905059353
41,146.56739064334877,44.94441010848846,2,1.4142135623730951,14.0,7.0,1.0,1.0000010498812673,1.6091052825499905,1.0002668233020797,1.0000051850090943
42,146.5708020036733,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.0000005568049868,1.6091052825499905,1.0002060158849475,1.000004109642925
43,146.574213284602,44.94441010848846,2,1.4142135623730951,10.0,1.0,1.0,1.000000509735547,1.6091052825499905,1.0001996360074823,1.0000041307988652
44,146.57762448614045,44.94441010848846,2,1.4142135623730951,2.0,1.0,1.0,1.0000004055534673,1.6091052825499905,1.0001863837366676,1.0000036183361811
45,146.58103560829417,44.94441010848846,2,2.6457513110645907,14.0,6.0,1.0,1.0000003996513105,1.6091052825499905,1.0001856832065785,1.000003617538462
46,146.58444665106867,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.0000004393489532,1.6091052825499905,1.0001905918717575,1.0000038957137254
47,146.58785761446956,44.94441010848846,2,1.4142135623730951,5.0,1.0,1.0,1.0000003294670314,1.6091052825499905,1.0001765359245522,1.000003519445969
48,146.59126849850233,44.94441010848846,2,1.4142135623730951,2.0,1.0,1.0,1.0000004639625988,1.6091052825499905,1.0001940992222955,1.0000039061836619
49,146.59467930317254,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.0000003207463646,1.6091052825499905,1.0001757411271328,1.0000034943011915
50,146.5980900284857,44.94441010848846,2,1.4142135623730951,10.0,1.0,1.0,1.000000753774288,1.6091052825499905,1.000232216688409,1.00000453517572
51,146.6015006744474,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.0000003744834887,1.6091052825499905,1.0001834619807373,1.0000038014288455
52,146.60491124106312,44.94441010848846,2,1.4142135623730951,1.0,1.0,1.0,1.000000319905098,1.6091052825499905,1.0001767735095108,1.0000035163725245
53,146.60832172833847,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.000000430661202,1.6091052825499905,1.0001907962638426,1.0000037049219284
54,146.6117321362789,44.94441010848846,2,1.4142135623730951,5.0,1.0,1.0,1.0000003122824366,1.6091052825499905,1.00017566123543,1.0000035762999169
55,146.61514246489003,44.94441010848846,2,1.4142135623730951,14.0,1.0,1.0,1.0000004325319423,1.6091052825499905,1.0001909862539466,1.0000038020756468
56,146.61855271417735,44.94441010848846,2,1.4142135623730951,9.0,1.0,1.0,1.0000009486368793,1.6091052825499905,1.0002554009760354,1.0000048224555214
57,146.6219628841464,44.94441010848846,2,1.4142135623730951,9.0,1.0,1.0,1.000000879029865,1.6091052825499905,1.0002465762338628,1.000004628996392
58,146.6253729748027,44.94441010848846,2,1.4142135623730951,9.0,2.0,1.0,1.0000008634095086,1.6091052825499905,1.0002446058952716,1.000004703564163
59,146.6287829861518,44.94441010848846,2,1.7320508075688772,14.0,1.0,1.0,1.0000006088060769,1.6091052825499905,1.0002109239373336,1.000004259287493
60,146.63219291819925,44.94441010848846,2,1.7320508075688772,14.0,1.0,1.0,1.0000009497498792,1.6091052825499905,1.0002545723460474,1.0000047527259355
61,146.63560277095056,44.94441010848846,2,1.7320508075688772,14.0,1.0,1.0,1.0000004401295675,1.6091052825499905,1.000189302172563,1.0000038933948392
62,146.63901254441126,44.94441010848846,2,1.7320508075688772,14.0,1.0,1.0,1.0000004997274152,1.6091052825499905,1.0001968913387536,1.0000039631372313
63,146.64242223858687,44.94441010848846,2,1.7320508075688772,14.0,1.0,1.0,1.0000006498433314,1.6091052825499905,1.0002161123974258,1.0000042355444918
